ID;COD_TIPO_PRODUCTO;NOMBRE;CAPACIDAD;
3163;1;'Bodega 73429';608213.4;
3164;3;'Bodega 84662';541688.7;
3165;3;'Bodega 17435';611304.4;
3166;2;'Bodega 31133';681739.0;
3167;3;'Bodega 59821';929250.7;
3168;1;'Bodega 88679';893240.6;
3169;2;'Bodega 90647';800609.6;
3170;3;'Bodega 69169';623683.9;
3171;1;'Bodega 77789';620391.2;
3172;1;'Bodega 8752';659572.4;
3173;1;'Bodega 76539';621186.1;
3174;1;'Bodega 82783';649469.1;
3175;2;'Bodega 41203';891352.5;
3176;2;'Bodega 12307';614922.1;
3177;2;'Bodega 97650';541971.4;
3178;1;'Bodega 78631';525331.9;
3179;1;'Bodega 43833';590367.7;
3180;2;'Bodega 90455';856677.8;
3181;1;'Bodega 75671';530411.1;
3182;3;'Bodega 19191';862326.2;
3183;2;'Bodega 87194';870209.1;
3184;3;'Bodega 75610';704225.1;
3185;1;'Bodega 46014';688410.1;
3186;3;'Bodega 24698';840861.8;
3187;2;'Bodega 58262';669441.1;
3188;3;'Bodega 82940';568488.2;
3189;1;'Bodega 71261';775632.3;
3190;1;'Bodega 71670';685791.5;
3191;1;'Bodega 62879';552866.1;
3192;3;'Bodega 19135';970570.0;
3193;1;'Bodega 32692';687621.2;
3194;1;'Bodega 57300';906298.1;
3195;1;'Bodega 91057';956784.8;
3196;1;'Bodega 92024';725617.8;
3197;3;'Bodega 28853';605282.7;
3198;3;'Bodega 81985';820228.3;
3199;2;'Bodega 72137';812350.2;
3200;3;'Bodega 67443';632841.6;
3201;2;'Bodega 74603';760931.6;
3202;3;'Bodega 48363';938325.8;
3203;3;'Bodega 97678';523144.2;
3204;2;'Bodega 30109';586048.0;
3205;2;'Bodega 48976';659130.2;
3206;1;'Bodega 24368';555011.2;
3207;1;'Bodega 73487';952597.6;
3208;3;'Bodega 77255';989649.7;
3209;2;'Bodega 7487';721730.1;
3210;2;'Bodega 91657';703517.5;
3211;1;'Bodega 86129';847326.7;
3212;1;'Bodega 24112';731845.4;
3213;1;'Bodega 85545';874792.8;
3214;1;'Bodega 53710';663637.0;
3215;1;'Bodega 85793';864152.2;
3216;2;'Bodega 56320';749954.7;
3217;3;'Bodega 89495';816427.1;
3218;3;'Bodega 38567';955072.5;
3219;3;'Bodega 684';905713.7;
3220;3;'Bodega 20618';945265.8;
3221;3;'Bodega 31102';963769.2;
3222;3;'Bodega 62888';725155.0;
3223;2;'Bodega 54984';795236.9;
3224;1;'Bodega 18527';949597.8;
3225;2;'Bodega 10772';756243.5;
3226;1;'Bodega 5352';529185.9;
3227;3;'Bodega 60506';816744.2;
3228;2;'Bodega 4855';621943.6;
3229;3;'Bodega 14272';978706.8;
3230;2;'Bodega 80747';839885.1;
3231;3;'Bodega 29504';687738.0;
3232;1;'Bodega 54953';932049.0;
3233;2;'Bodega 85141';830619.7;
3234;3;'Bodega 63671';813919.8;
3235;2;'Bodega 97200';798773.9;
3236;1;'Bodega 96278';766170.6;
3237;3;'Bodega 1384';770353.6;
3238;1;'Bodega 53632';627217.3;
3239;1;'Bodega 88879';879336.9;
3240;2;'Bodega 39065';775086.6;
3241;2;'Bodega 89644';640583.7;
3242;2;'Bodega 8511';785426.8;
3243;3;'Bodega 76719';987345.4;
3244;1;'Bodega 64533';575557.2;
3245;3;'Bodega 70676';560159.5;
3246;2;'Bodega 59414';776098.2;
3247;2;'Bodega 60738';749306.9;
3248;2;'Bodega 36576';836776.2;
3249;1;'Bodega 38868';745536.9;
3250;3;'Bodega 69566';727085.8;
3251;1;'Bodega 74667';549325.2;
3252;1;'Bodega 30760';787031.1;
3253;3;'Bodega 31929';677143.5;
3254;2;'Bodega 83816';581440.9;
3255;1;'Bodega 8445';560901.1;
3256;3;'Bodega 33522';884998.2;
3257;1;'Bodega 12569';913792.1;
3258;1;'Bodega 87495';660101.2;
3259;3;'Bodega 33125';668277.0;
3260;1;'Bodega 36521';854706.6;
3261;1;'Bodega 93786';569044.4;
3262;3;'Bodega 20945';794207.3;
3263;1;'Bodega 20954';673629.2;
3264;2;'Bodega 18137';527975.9;
3265;2;'Bodega 39937';699313.5;
3266;2;'Bodega 88883';634460.3;
3267;3;'Bodega 2137';760079.5;
3268;2;'Bodega 13926';662201.9;
3269;3;'Bodega 25369';582194.5;
3270;2;'Bodega 39118';560752.0;
3271;2;'Bodega 84362';921344.0;
3272;3;'Bodega 68096';525767.7;
3273;2;'Bodega 36790';530545.6;
3274;3;'Bodega 17304';954909.5;
3275;1;'Bodega 25767';525697.3;
3276;1;'Bodega 35525';873920.9;
3277;3;'Bodega 45610';512939.2;
3278;2;'Bodega 99195';665271.0;
3279;1;'Bodega 28156';837739.7;
3280;1;'Bodega 4369';608368.4;
3281;1;'Bodega 48604';849171.3;
3282;1;'Bodega 62997';510590.8;
3283;1;'Bodega 19736';767260.6;
3284;3;'Bodega 81924';621082.3;
3285;3;'Bodega 44328';989562.9;
3286;1;'Bodega 73329';551835.2;
3287;2;'Bodega 11821';563964.5;
3288;2;'Bodega 42570';977238.2;
3289;3;'Bodega 25328';736992.1;
3290;2;'Bodega 22013';832272.1;
3291;3;'Bodega 13761';837040.5;
3292;1;'Bodega 75181';513220.9;
3293;1;'Bodega 39738';655231.6;
3294;1;'Bodega 14903';887453.3;
3295;2;'Bodega 99194';813059.6;
3296;3;'Bodega 99256';950976.4;
3297;2;'Bodega 69333';804471.2;
3298;1;'Bodega 95433';862173.3;
3299;3;'Bodega 6120';763716.4;
3300;3;'Bodega 90626';906194.9;
3301;2;'Bodega 17030';517215.9;
3302;2;'Bodega 65580';793281.0;
3303;1;'Bodega 7179';880723.2;
3304;2;'Bodega 65803';984410.7;
3305;1;'Bodega 72885';656847.3;
3306;3;'Bodega 50726';962009.0;
3307;2;'Bodega 20876';733518.5;
3308;2;'Bodega 17660';855833.7;
3309;2;'Bodega 52566';937297.3;
3310;1;'Bodega 86499';513592.9;
3311;2;'Bodega 36254';671233.7;
3312;1;'Bodega 12142';520007.0;
3313;3;'Bodega 35198';755369.5;
3314;1;'Bodega 19187';941877.6;
3315;3;'Bodega 31323';786323.9;
3316;1;'Bodega 19258';952123.7;
3317;3;'Bodega 68139';873636.9;
3318;2;'Bodega 23794';646388.9;
3319;3;'Bodega 30718';783397.1;
3320;3;'Bodega 48213';919410.7;
3321;3;'Bodega 79733';890473.0;
3322;3;'Bodega 24901';785549.3;
3323;1;'Bodega 10826';923234.7;
3324;3;'Bodega 32891';769923.7;
3325;2;'Bodega 99167';902742.8;
3326;1;'Bodega 71496';638751.5;
3327;3;'Bodega 79111';525141.3;
3328;1;'Bodega 63808';836060.3;
3329;3;'Bodega 22050';907118.0;
3330;1;'Bodega 62227';871822.9;
3331;1;'Bodega 82490';819673.2;
3332;1;'Bodega 17312';672022.3;
3333;3;'Bodega 32614';976353.0;
3334;1;'Bodega 19276';610977.0;
3335;1;'Bodega 32325';736588.7;
3336;3;'Bodega 24040';793269.2;
3337;3;'Bodega 23679';865422.7;
3338;1;'Bodega 76781';641352.1;
3339;1;'Bodega 97536';654061.7;
3340;2;'Bodega 56888';565002.8;
3341;3;'Bodega 28876';596299.4;
3342;3;'Bodega 29500';797233.0;
3343;2;'Bodega 65120';525825.3;
3344;2;'Bodega 82249';610610.2;
3345;3;'Bodega 264';535015.5;
3346;3;'Bodega 97164';644811.1;
3347;3;'Bodega 66090';759946.7;
3348;3;'Bodega 11070';566872.9;
3349;2;'Bodega 49464';773239.5;
3350;2;'Bodega 37729';874493.6;
3351;2;'Bodega 65133';574761.6;
3352;3;'Bodega 29936';797216.9;
3353;1;'Bodega 7499';928691.5;
3354;1;'Bodega 87171';911036.1;
3355;3;'Bodega 68852';770315.3;
3356;3;'Bodega 34609';891198.1;
3357;2;'Bodega 14547';613303.6;
3358;3;'Bodega 94403';726705.4;
3359;3;'Bodega 99664';705248.3;
3360;3;'Bodega 51767';966543.3;
3361;3;'Bodega 24745';825670.6;
3362;3;'Bodega 62938';698764.5;
3363;3;'Bodega 94434';753985.7;
3364;3;'Bodega 68149';532140.2;
3365;2;'Bodega 76362';839407.7;
3366;1;'Bodega 62363';701007.1;
3367;3;'Bodega 18191';803901.1;
3368;1;'Bodega 69396';779189.3;
3369;1;'Bodega 6556';799161.9;
3370;1;'Bodega 85818';995401.4;
3371;1;'Bodega 32121';708770.7;
3372;2;'Bodega 89475';568271.9;
3373;3;'Bodega 45919';885952.4;
3374;1;'Bodega 36315';730512.7;
3375;2;'Bodega 5392';705884.7;
3376;3;'Bodega 94112';746962.0;
3377;2;'Bodega 89691';922102.2;
3378;1;'Bodega 39993';703427.8;
3379;3;'Bodega 1525';834803.5;
3380;1;'Bodega 85758';779764.0;
3381;2;'Bodega 30926';648109.3;
3382;2;'Bodega 75227';658847.5;
3383;1;'Bodega 57184';854700.3;
3384;2;'Bodega 70320';799449.4;
3385;2;'Bodega 68843';855652.3;
3386;2;'Bodega 618';632359.0;
3387;1;'Bodega 21801';745674.8;
3388;2;'Bodega 8855';533326.2;
3389;2;'Bodega 44996';840281.1;
3390;2;'Bodega 14017';601269.2;
3391;1;'Bodega 19778';808170.7;
3392;2;'Bodega 29971';855012.9;
3393;2;'Bodega 87766';627045.3;
3394;2;'Bodega 15743';779252.5;
3395;3;'Bodega 7428';719975.1;
3396;2;'Bodega 34857';592537.6;
3397;1;'Bodega 18464';792116.9;
3398;1;'Bodega 73577';534921.2;
3399;3;'Bodega 39398';946906.5;
3400;1;'Bodega 13460';567950.3;
3401;3;'Bodega 33064';898729.8;
3402;2;'Bodega 757';624816.3;
3403;3;'Bodega 6867';662061.3;
3404;1;'Bodega 9587';729519.3;
3405;3;'Bodega 76786';643376.8;
3406;2;'Bodega 45817';537021.8;
3407;2;'Bodega 98894';996258.9;
3408;3;'Bodega 13354';749506.0;
3409;1;'Bodega 50576';967299.0;
3410;2;'Bodega 1724';770799.7;
3411;2;'Bodega 3900';720870.9;
3412;2;'Bodega 29326';660436.8;
3413;1;'Bodega 4494';655971.1;
3414;2;'Bodega 74268';559165.9;
3415;1;'Bodega 77815';991739.6;
3416;3;'Bodega 24225';931739.7;
3417;3;'Bodega 79747';943396.7;
3418;1;'Bodega 76138';697276.9;
3419;1;'Bodega 30767';502179.1;
3420;2;'Bodega 79342';525531.9;
3421;1;'Bodega 72787';623880.1;
3422;1;'Bodega 34558';722665.4;
3423;3;'Bodega 12397';827497.5;
3424;2;'Bodega 96692';839052.4;
3425;3;'Bodega 61212';603282.6;
3426;1;'Bodega 13453';691513.0;
3427;1;'Bodega 44252';603199.4;
3428;1;'Bodega 65165';850661.1;
3429;3;'Bodega 39198';842056.0;
3430;3;'Bodega 83290';852010.5;
3431;1;'Bodega 72041';966568.0;
3432;2;'Bodega 41718';868405.4;
3433;2;'Bodega 48756';891630.6;
3434;3;'Bodega 28434';595981.2;
3435;2;'Bodega 26910';881297.8;
3436;1;'Bodega 29455';649912.8;
3437;3;'Bodega 24565';899254.9;
3438;2;'Bodega 22371';600684.0;
3439;1;'Bodega 91927';967119.7;
3440;3;'Bodega 49134';597927.1;
3441;1;'Bodega 41060';549174.1;
3442;3;'Bodega 75436';654439.1;
3443;1;'Bodega 92638';706698.5;
3444;1;'Bodega 53948';829271.5;
3445;1;'Bodega 36462';605170.0;
3446;1;'Bodega 80833';772408.9;
3447;3;'Bodega 37474';882877.3;
3448;3;'Bodega 98088';961648.1;
3449;1;'Bodega 98901';584608.3;
3450;3;'Bodega 2723';899202.1;
3451;3;'Bodega 57841';989170.7;
3452;1;'Bodega 94203';834467.6;
3453;3;'Bodega 99426';773771.3;
3454;3;'Bodega 53855';878936.1;
3455;2;'Bodega 29178';892228.8;
3456;3;'Bodega 80753';661941.2;
3457;2;'Bodega 67945';824074.8;
3458;2;'Bodega 27833';767772.3;
3459;3;'Bodega 40564';774066.8;
3460;1;'Bodega 47759';948594.5;
3461;1;'Bodega 19210';613001.8;
3462;1;'Bodega 23710';905357.7;
3463;1;'Bodega 16680';923324.5;
3464;2;'Bodega 43080';992067.1;
3465;1;'Bodega 92447';869192.4;
3466;1;'Bodega 50614';861793.0;
3467;1;'Bodega 79596';794674.0;
3468;2;'Bodega 41941';847044.6;
3469;3;'Bodega 50868';660969.7;
3470;3;'Bodega 17576';868511.5;
3471;3;'Bodega 69751';800115.4;
3472;1;'Bodega 20174';749816.5;
3473;1;'Bodega 25644';561927.8;
3474;2;'Bodega 20930';959395.1;
3475;3;'Bodega 32948';525554.7;
3476;2;'Bodega 63747';621199.9;
3477;1;'Bodega 73355';944763.9;
3478;3;'Bodega 48918';694899.8;
3479;3;'Bodega 61204';809523.4;
3480;2;'Bodega 4725';713470.5;
3481;3;'Bodega 72610';852021.1;
3482;2;'Bodega 89363';621902.7;
3483;2;'Bodega 84427';915167.2;
3484;2;'Bodega 79114';674060.0;
3485;1;'Bodega 51024';547527.0;
3486;2;'Bodega 44871';747814.7;
3487;2;'Bodega 36571';741327.2;
3488;3;'Bodega 94284';713619.5;
3489;1;'Bodega 50448';880934.6;
3490;1;'Bodega 87606';778223.5;
3491;1;'Bodega 98485';672093.1;
3492;2;'Bodega 7142';891274.7;
3493;3;'Bodega 62813';823672.6;
3494;2;'Bodega 20629';522465.9;
3495;3;'Bodega 72011';758031.9;
3496;3;'Bodega 53161';721737.6;
3497;2;'Bodega 89233';608834.9;
3498;1;'Bodega 47826';908157.4;
3499;2;'Bodega 72160';713007.3;
3500;2;'Bodega 30615';912339.2;
3501;1;'Bodega 40318';941105.4;
3502;3;'Bodega 64245';591710.2;
3503;1;'Bodega 66428';854931.9;
3504;3;'Bodega 65474';986778.2;
3505;3;'Bodega 44677';697050.0;
3506;1;'Bodega 18118';570398.2;
3507;2;'Bodega 43079';800007.8;
3508;2;'Bodega 99273';703673.0;
3509;3;'Bodega 12632';847465.8;
3510;3;'Bodega 13046';520208.2;
3511;2;'Bodega 21734';760428.1;
3512;2;'Bodega 84573';922708.0;
3513;3;'Bodega 52067';571781.4;
3514;1;'Bodega 94002';611762.0;
3515;2;'Bodega 94948';559670.1;
3516;3;'Bodega 61315';908239.1;
3517;1;'Bodega 26598';644816.8;
3518;1;'Bodega 16581';880944.4;
3519;3;'Bodega 66816';547456.1;
3520;3;'Bodega 92690';693015.3;
3521;1;'Bodega 80703';784504.8;
3522;3;'Bodega 98800';838499.7;
3523;1;'Bodega 55457';593240.3;
3524;3;'Bodega 81400';945748.8;
3525;1;'Bodega 46129';571761.9;
3526;2;'Bodega 5131';569135.1;
3527;3;'Bodega 80306';572902.8;
3528;2;'Bodega 73886';770560.8;
3529;3;'Bodega 32320';978019.7;
3530;2;'Bodega 45085';734556.5;
3531;2;'Bodega 47946';567449.1;
3532;1;'Bodega 10743';667675.1;
3533;2;'Bodega 84054';928835.7;
3534;3;'Bodega 66044';651933.9;
3535;2;'Bodega 21182';907963.4;
3536;1;'Bodega 76006';628536.6;
3537;1;'Bodega 4780';807898.4;
3538;3;'Bodega 8419';981233.4;
3539;2;'Bodega 16219';985251.1;
3540;1;'Bodega 60875';760385.7;
3541;1;'Bodega 21348';504011.1;
3542;1;'Bodega 58242';591208.2;
3543;3;'Bodega 25737';864402.5;
3544;2;'Bodega 38906';967861.5;
3545;2;'Bodega 64381';807694.7;
3546;2;'Bodega 56216';585199.7;
3547;1;'Bodega 68118';589689.9;
3548;1;'Bodega 50801';850388.8;
3549;1;'Bodega 51318';919309.2;
3550;2;'Bodega 94991';742265.3;
3551;1;'Bodega 63341';776297.6;
3552;3;'Bodega 88603';675274.9;
3553;1;'Bodega 23301';515814.8;
3554;3;'Bodega 83675';706925.9;
3555;3;'Bodega 84609';819067.4;
3556;2;'Bodega 46297';515802.5;
3557;1;'Bodega 21680';866664.4;
3558;3;'Bodega 95954';578439.8;
3559;2;'Bodega 43071';897291.7;
3560;3;'Bodega 68117';802962.0;
3561;1;'Bodega 46549';523658.2;
3562;1;'Bodega 60574';740171.8;
3563;3;'Bodega 83519';928643.7;
3564;2;'Bodega 34154';506836.4;
3565;3;'Bodega 11600';776582.6;
3566;2;'Bodega 42167';777561.0;
3567;2;'Bodega 63567';777912.0;
3568;3;'Bodega 58005';766400.6;
3569;2;'Bodega 91625';734208.1;
3570;2;'Bodega 47014';646540.3;
3571;1;'Bodega 21946';693538.5;
3572;3;'Bodega 94493';687511.2;
3573;2;'Bodega 15780';805883.9;
3574;3;'Bodega 90002';794740.8;
3575;3;'Bodega 1162';840244.6;
3576;1;'Bodega 42808';787110.9;
3577;1;'Bodega 94757';715617.4;
3578;2;'Bodega 66565';993083.2;
3579;1;'Bodega 88770';771374.3;
3580;2;'Bodega 16804';599730.0;
3581;3;'Bodega 18992';572579.6;
3582;3;'Bodega 3283';899702.2;
3583;2;'Bodega 73059';994202.7;
3584;3;'Bodega 30719';883502.9;
3585;1;'Bodega 1489';665339.3;
3586;1;'Bodega 14659';981024.1;
3587;2;'Bodega 22556';950248.8;
3588;2;'Bodega 54579';530589.8;
3589;3;'Bodega 18637';545217.8;
3590;1;'Bodega 11575';943922.1;
3591;1;'Bodega 15625';721569.1;
3592;1;'Bodega 37899';947452.4;
3593;3;'Bodega 6245';732796.6;
3594;1;'Bodega 56059';769550.4;
3595;3;'Bodega 17442';633195.4;
3596;2;'Bodega 11511';663920.3;
3597;3;'Bodega 92670';503491.5;
3598;1;'Bodega 22723';607275.5;
3599;2;'Bodega 63456';771602.0;
3600;1;'Bodega 25288';593266.0;
3601;2;'Bodega 9053';655446.0;
3602;3;'Bodega 86409';866778.6;
3603;2;'Bodega 47281';716764.4;
3604;3;'Bodega 77992';753208.9;
3605;3;'Bodega 19313';560600.6;
3606;3;'Bodega 3486';554315.7;
3607;3;'Bodega 92867';863559.0;
3608;1;'Bodega 6880';736320.5;
3609;1;'Bodega 38304';754479.2;
3610;1;'Bodega 69105';776208.3;
3611;1;'Bodega 50958';984399.2;
3612;1;'Bodega 48324';683088.1;
3613;1;'Bodega 21307';730608.8;
3614;2;'Bodega 76802';681433.2;
3615;1;'Bodega 16698';597730.9;
3616;2;'Bodega 80471';523481.2;
3617;1;'Bodega 33425';572790.3;
3618;2;'Bodega 4349';594954.8;
3619;1;'Bodega 27220';896695.4;
3620;3;'Bodega 3727';870787.2;
3621;1;'Bodega 27017';547215.1;
3622;1;'Bodega 97176';901186.5;
3623;1;'Bodega 3945';808021.2;
3624;2;'Bodega 99327';935967.1;
3625;1;'Bodega 79693';525271.4;
3626;1;'Bodega 80856';803931.8;
3627;1;'Bodega 67841';530439.3;
3628;3;'Bodega 48086';858651.8;
3629;2;'Bodega 66967';764275.7;
3630;1;'Bodega 95539';834089.0;
3631;3;'Bodega 49710';967726.4;
3632;3;'Bodega 1913';896199.4;
3633;1;'Bodega 51189';741140.6;
3634;1;'Bodega 60358';640600.5;
3635;2;'Bodega 6601';605729.4;
3636;1;'Bodega 17911';786658.4;
3637;3;'Bodega 20224';972098.0;
3638;2;'Bodega 28341';918513.8;
3639;2;'Bodega 19502';992756.4;
3640;1;'Bodega 20809';939467.9;
3641;2;'Bodega 33029';595073.2;
3642;1;'Bodega 53787';848622.6;
3643;1;'Bodega 73967';953469.0;
3644;2;'Bodega 69663';975025.5;
3645;3;'Bodega 22840';571887.4;
3646;3;'Bodega 53500';591138.3;
3647;3;'Bodega 90322';659304.4;
3648;3;'Bodega 51569';906623.2;
3649;1;'Bodega 78379';848610.8;
3650;2;'Bodega 16211';719439.7;
3651;2;'Bodega 85727';793307.1;
3652;3;'Bodega 24695';839094.5;
3653;2;'Bodega 69249';833523.7;
3654;2;'Bodega 67144';519676.3;
3655;1;'Bodega 21768';526567.8;
3656;1;'Bodega 46699';924234.7;
3657;1;'Bodega 94040';578484.4;
3658;2;'Bodega 8142';520818.7;
3659;3;'Bodega 38761';883371.7;
3660;3;'Bodega 16839';710681.7;
3661;1;'Bodega 48661';926880.1;
3662;3;'Bodega 49262';700080.8;
3663;2;'Bodega 67421';838598.3;
3664;3;'Bodega 36691';544071.4;
3665;3;'Bodega 42078';523984.2;
3666;2;'Bodega 41658';597798.5;
3667;1;'Bodega 95972';587604.0;
3668;1;'Bodega 69448';673165.2;
3669;1;'Bodega 4270';795494.9;
3670;3;'Bodega 56783';714890.6;
3671;1;'Bodega 9639';544603.0;
3672;1;'Bodega 33249';945036.8;
3673;2;'Bodega 12868';664675.3;
3674;3;'Bodega 8674';947582.1;
3675;1;'Bodega 40978';636556.4;
3676;2;'Bodega 37525';664179.8;
3677;1;'Bodega 62104';551524.7;
3678;1;'Bodega 19396';722933.9;
3679;2;'Bodega 91190';712746.1;
3680;3;'Bodega 73366';949234.9;
3681;2;'Bodega 26605';784631.3;
3682;3;'Bodega 42717';643115.6;
3683;3;'Bodega 42523';662747.0;
3684;1;'Bodega 97687';582483.6;
3685;2;'Bodega 15119';813287.5;
3686;2;'Bodega 50730';760345.7;
3687;3;'Bodega 98756';872380.1;
3688;3;'Bodega 19254';995451.3;
3689;2;'Bodega 82866';598399.9;
3690;1;'Bodega 64081';987215.1;
3691;1;'Bodega 24958';719233.4;
3692;2;'Bodega 62371';989493.4;
3693;2;'Bodega 90305';609398.4;
3694;1;'Bodega 60537';788354.6;
3695;2;'Bodega 91538';877211.3;
3696;3;'Bodega 69329';754841.6;
3697;3;'Bodega 72739';631665.8;
3698;3;'Bodega 27839';970544.4;
3699;2;'Bodega 11698';727442.2;
3700;2;'Bodega 27453';562226.0;
3701;1;'Bodega 64470';869257.6;
3702;3;'Bodega 13333';966895.3;
3703;3;'Bodega 45794';832849.6;
3704;2;'Bodega 23847';759558.4;
3705;1;'Bodega 45570';811711.6;
3706;3;'Bodega 24332';861213.3;
3707;2;'Bodega 92963';533564.6;
3708;2;'Bodega 23734';855413.7;
3709;3;'Bodega 68742';849484.1;
3710;1;'Bodega 76604';524235.4;
3711;3;'Bodega 56751';539806.8;
3712;2;'Bodega 75866';979452.5;
3713;1;'Bodega 52963';931008.5;
3714;3;'Bodega 16751';507347.4;
3715;3;'Bodega 4370';860935.3;
3716;1;'Bodega 1247';694186.5;
3717;2;'Bodega 58019';720823.1;
3718;3;'Bodega 56417';952492.9;
3719;3;'Bodega 19691';589028.7;
3720;3;'Bodega 92635';818716.0;
3721;3;'Bodega 6771';995970.4;
3722;3;'Bodega 66022';890371.6;
3723;1;'Bodega 42684';880271.6;
3724;1;'Bodega 93843';909082.0;
3725;2;'Bodega 15832';938193.2;
3726;1;'Bodega 552';731413.3;
3727;3;'Bodega 83793';946687.7;
3728;3;'Bodega 24340';501773.1;
3729;2;'Bodega 32267';574502.0;
3730;3;'Bodega 40954';505980.7;
3731;3;'Bodega 93200';603489.0;
3732;3;'Bodega 14539';615654.6;
3733;3;'Bodega 23581';982184.2;
3734;3;'Bodega 84642';952693.8;
3735;2;'Bodega 98674';892570.1;
3736;3;'Bodega 62220';630318.8;
3737;1;'Bodega 11896';906320.9;
3738;3;'Bodega 83218';833725.0;
3739;2;'Bodega 73561';575238.0;
3740;2;'Bodega 25864';745287.6;
3741;3;'Bodega 26053';793429.3;
3742;1;'Bodega 48804';529985.3;
3743;1;'Bodega 16743';878288.4;
3744;1;'Bodega 32373';646917.2;
3745;1;'Bodega 41341';969397.0;
3746;1;'Bodega 32445';566988.7;
3747;1;'Bodega 43750';960572.7;
3748;2;'Bodega 33973';984132.5;
3749;1;'Bodega 31098';905020.7;
3750;2;'Bodega 59735';595579.5;
3751;2;'Bodega 15667';938365.8;
3752;2;'Bodega 43913';826832.4;
3753;3;'Bodega 34251';837990.2;
3754;1;'Bodega 81839';690358.9;
3755;2;'Bodega 68329';810314.6;
3756;1;'Bodega 78229';981127.5;
3757;3;'Bodega 81442';670660.4;
3758;1;'Bodega 89922';567212.6;
3759;2;'Bodega 95987';895923.2;
3760;1;'Bodega 62335';998124.1;
3761;3;'Bodega 69180';816395.8;
3762;1;'Bodega 93883';995642.3;
3763;1;'Bodega 84897';570933.4;
3764;3;'Bodega 27322';752716.4;
3765;1;'Bodega 22788';878939.2;
3766;1;'Bodega 79';994640.3;
3767;2;'Bodega 56651';772179.9;
3768;3;'Bodega 75157';634142.5;
3769;2;'Bodega 71909';611239.9;
3770;1;'Bodega 89573';816952.2;
3771;1;'Bodega 71612';593947.5;
3772;3;'Bodega 59196';748506.5;
3773;1;'Bodega 66135';592689.0;
3774;3;'Bodega 6614';970021.2;
3775;2;'Bodega 74033';799390.0;
3776;1;'Bodega 99605';968348.2;
3777;1;'Bodega 94236';684410.5;
3778;1;'Bodega 28672';647633.4;
3779;1;'Bodega 43666';575415.0;
3780;1;'Bodega 37569';959577.2;
3781;2;'Bodega 77910';637559.9;
3782;2;'Bodega 85814';778577.7;
3783;1;'Bodega 23267';769392.6;
3784;2;'Bodega 63830';503672.7;
3785;1;'Bodega 17102';793050.0;
3786;1;'Bodega 45198';905921.1;
3787;1;'Bodega 45761';757556.3;
3788;3;'Bodega 26866';511919.5;
3789;1;'Bodega 28834';500894.8;
3790;2;'Bodega 930';878409.3;
3791;2;'Bodega 18343';968153.6;
3792;2;'Bodega 52076';850497.4;
3793;1;'Bodega 78147';555135.2;
3794;2;'Bodega 10271';670716.7;
3795;3;'Bodega 84535';868209.0;
3796;3;'Bodega 42881';615599.8;
3797;2;'Bodega 36207';905398.7;
3798;1;'Bodega 47172';672911.7;
3799;1;'Bodega 52022';562786.2;
3800;2;'Bodega 66849';996081.4;
3801;2;'Bodega 11761';718254.6;
3802;3;'Bodega 45309';876724.3;
3803;3;'Bodega 20715';546466.1;
3804;2;'Bodega 76603';640118.7;
3805;1;'Bodega 48148';581603.4;
3806;1;'Bodega 57070';612202.9;
3807;2;'Bodega 52908';868902.6;
3808;1;'Bodega 28229';653736.4;
3809;1;'Bodega 80159';827333.0;
3810;2;'Bodega 45755';886699.3;
3811;1;'Bodega 68057';768927.4;
3812;1;'Bodega 22775';905267.7;
3813;2;'Bodega 20805';615874.8;
3814;3;'Bodega 66389';864506.6;
3815;2;'Bodega 25069';771806.5;
3816;3;'Bodega 20626';664796.1;
3817;2;'Bodega 44313';721931.8;
3818;3;'Bodega 91366';788436.4;
3819;2;'Bodega 15793';995047.3;
3820;1;'Bodega 93431';840869.5;
3821;2;'Bodega 49628';501642.1;
3822;3;'Bodega 2337';775251.3;
3823;3;'Bodega 46211';772701.8;
3824;2;'Bodega 23166';670632.5;
3825;3;'Bodega 2176';725624.7;
3826;3;'Bodega 23480';910267.4;
3827;3;'Bodega 9531';554663.8;
3828;3;'Bodega 97122';850321.1;
3829;2;'Bodega 67778';762267.8;
3830;3;'Bodega 45557';826643.5;
3831;3;'Bodega 2148';650617.9;
3832;1;'Bodega 1021';954346.3;
3833;1;'Bodega 98202';671266.8;
3834;3;'Bodega 57081';673921.7;
3835;3;'Bodega 62215';516636.8;
3836;2;'Bodega 70620';625301.4;
3837;3;'Bodega 35351';938753.5;
3838;1;'Bodega 45636';639893.6;
3839;1;'Bodega 74615';743560.0;
3840;2;'Bodega 18114';713724.3;
3841;3;'Bodega 18894';651106.7;
3842;3;'Bodega 13160';906808.8;
3843;3;'Bodega 56468';804356.3;
3844;2;'Bodega 88485';764202.9;
3845;2;'Bodega 83129';518101.3;
3846;1;'Bodega 11235';755092.4;
3847;1;'Bodega 51786';839166.4;
3848;2;'Bodega 59677';688628.6;
3849;3;'Bodega 54333';651467.4;
3850;2;'Bodega 1805';723278.0;
3851;1;'Bodega 41428';598577.9;
3852;1;'Bodega 6889';726807.1;
3853;3;'Bodega 6780';971840.2;
3854;1;'Bodega 29475';663612.4;
3855;2;'Bodega 32015';911828.2;
3856;1;'Bodega 7625';655937.9;
3857;2;'Bodega 35701';995154.0;
3858;1;'Bodega 38362';894974.4;
3859;3;'Bodega 71136';630009.9;
3860;1;'Bodega 17116';718017.2;
