ID;ESTADO;
2236;'En funcionamiento';
2237;'En funcionamiento';
2238;'En funcionamiento';
2239;'En funcionamiento';
2240;'En funcionamiento';
2241;'En funcionamiento';
2242;'En funcionamiento';
2243;'En mantenimiento';
2244;'En funcionamiento';
2245;'En funcionamiento';
2246;'En funcionamiento';
2247;'En funcionamiento';
2248;'En funcionamiento';
2249;'En funcionamiento';
2250;'En funcionamiento';
2251;'En funcionamiento';
2252;'En funcionamiento';
2253;'En funcionamiento';
2254;'En ampliacion';
2255;'En funcionamiento';
2256;'En funcionamiento';
2257;'En funcionamiento';
2258;'En funcionamiento';
2259;'En funcionamiento';
2260;'En funcionamiento';
2261;'En funcionamiento';
2262;'En funcionamiento';
2263;'En funcionamiento';
2264;'En funcionamiento';
2265;'En funcionamiento';
2266;'En funcionamiento';
2267;'En funcionamiento';
2268;'En funcionamiento';
2269;'En funcionamiento';
2270;'En funcionamiento';
2271;'En funcionamiento';
2272;'En funcionamiento';
2273;'En funcionamiento';
2274;'En funcionamiento';
2275;'En funcionamiento';
2276;'En funcionamiento';
2277;'En ampliacion';
2278;'En funcionamiento';
2279;'En funcionamiento';
2280;'En funcionamiento';
2281;'En funcionamiento';
2282;'En funcionamiento';
2283;'En funcionamiento';
2284;'En funcionamiento';
2285;'En funcionamiento';
2286;'En funcionamiento';
2287;'En ampliacion';
2288;'En funcionamiento';
2289;'En funcionamiento';
2290;'En funcionamiento';
2291;'En funcionamiento';
2292;'En funcionamiento';
2293;'En funcionamiento';
2294;'En funcionamiento';
2295;'En funcionamiento';
2296;'En funcionamiento';
2297;'En mantenimiento';
2298;'En ampliacion';
2299;'En funcionamiento';
2300;'En funcionamiento';
2301;'En funcionamiento';
2302;'En funcionamiento';
2303;'En funcionamiento';
2304;'En funcionamiento';
2305;'En funcionamiento';
2306;'En funcionamiento';
2307;'En funcionamiento';
2308;'En funcionamiento';
2309;'En funcionamiento';
2310;'En funcionamiento';
2311;'En funcionamiento';
2312;'En mantenimiento';
2313;'En funcionamiento';
2314;'En funcionamiento';
2315;'En funcionamiento';
2316;'En funcionamiento';
2317;'En funcionamiento';
2318;'En funcionamiento';
2319;'En funcionamiento';
2320;'En funcionamiento';
2321;'En funcionamiento';
2322;'En funcionamiento';
2323;'En funcionamiento';
2324;'En funcionamiento';
2325;'En ampliacion';
2326;'En funcionamiento';
2327;'En funcionamiento';
2328;'En funcionamiento';
2329;'En funcionamiento';
2330;'En funcionamiento';
2331;'En funcionamiento';
2332;'En funcionamiento';
2333;'En ampliacion';
2334;'En funcionamiento';
2335;'En funcionamiento';
2336;'En funcionamiento';
2337;'En funcionamiento';
2338;'En funcionamiento';
2339;'En funcionamiento';
2340;'En funcionamiento';
2341;'En funcionamiento';
2342;'En funcionamiento';
2343;'En funcionamiento';
2344;'En mantenimiento';
2345;'En funcionamiento';
2346;'En funcionamiento';
2347;'En funcionamiento';
2348;'En funcionamiento';
2349;'En funcionamiento';
2350;'En funcionamiento';
2351;'En funcionamiento';
2352;'En funcionamiento';
2353;'En funcionamiento';
2354;'En funcionamiento';
2355;'En ampliacion';
2356;'En funcionamiento';
2357;'En funcionamiento';
2358;'En funcionamiento';
2359;'En funcionamiento';
2360;'En funcionamiento';
2361;'En funcionamiento';
2362;'En funcionamiento';
2363;'En funcionamiento';
2364;'En funcionamiento';
2365;'En funcionamiento';
2366;'En funcionamiento';
2367;'En funcionamiento';
2368;'En funcionamiento';
2369;'En funcionamiento';
2370;'En ampliacion';
2371;'En funcionamiento';
2372;'En mantenimiento';
2373;'En funcionamiento';
2374;'En funcionamiento';
2375;'En funcionamiento';
2376;'En funcionamiento';
2377;'En funcionamiento';
2378;'En funcionamiento';
2379;'En funcionamiento';
2380;'En funcionamiento';
2381;'En funcionamiento';
2382;'En funcionamiento';
2383;'En funcionamiento';
2384;'En funcionamiento';
2385;'En funcionamiento';
2386;'En funcionamiento';
2387;'En funcionamiento';
2388;'En ampliacion';
2389;'En funcionamiento';
2390;'En funcionamiento';
2391;'En funcionamiento';
2392;'En funcionamiento';
2393;'En mantenimiento';
2394;'En funcionamiento';
2395;'En funcionamiento';
2396;'En funcionamiento';
2397;'En ampliacion';
2398;'En funcionamiento';
2399;'En funcionamiento';
2400;'En funcionamiento';
2401;'En funcionamiento';
2402;'En funcionamiento';
2403;'En funcionamiento';
2404;'En funcionamiento';
2405;'En funcionamiento';
2406;'En funcionamiento';
2407;'En funcionamiento';
2408;'En funcionamiento';
2409;'En funcionamiento';
2410;'En funcionamiento';
2411;'En funcionamiento';
2412;'En funcionamiento';
2413;'En funcionamiento';
2414;'En ampliacion';
2415;'En funcionamiento';
2416;'En funcionamiento';
2417;'En funcionamiento';
2418;'En funcionamiento';
2419;'En funcionamiento';
2420;'En funcionamiento';
2421;'En funcionamiento';
2422;'En funcionamiento';
2423;'En funcionamiento';
2424;'En funcionamiento';
2425;'En ampliacion';
2426;'En funcionamiento';
2427;'En funcionamiento';
2428;'En funcionamiento';
2429;'En funcionamiento';
2430;'En funcionamiento';
2431;'En funcionamiento';
2432;'En funcionamiento';
2433;'En funcionamiento';
2434;'En funcionamiento';
2435;'En funcionamiento';
2436;'En funcionamiento';
2437;'En funcionamiento';
2438;'En ampliacion';
2439;'En mantenimiento';
2440;'En mantenimiento';
2441;'En funcionamiento';
2442;'En funcionamiento';
2443;'En funcionamiento';
2444;'En funcionamiento';
2445;'En ampliacion';
2446;'En funcionamiento';
2447;'En funcionamiento';
2448;'En funcionamiento';
2449;'En funcionamiento';
2450;'En funcionamiento';
2451;'En funcionamiento';
2452;'En funcionamiento';
2453;'En funcionamiento';
2454;'En funcionamiento';
2455;'En funcionamiento';
2456;'En funcionamiento';
2457;'En funcionamiento';
2458;'En funcionamiento';
2459;'En funcionamiento';
2460;'En funcionamiento';
2461;'En funcionamiento';
2462;'En funcionamiento';
2463;'En funcionamiento';
2464;'En funcionamiento';
2465;'En funcionamiento';
2466;'En funcionamiento';
2467;'En funcionamiento';
2468;'En funcionamiento';
2469;'En funcionamiento';
2470;'En funcionamiento';
2471;'En funcionamiento';
2472;'En funcionamiento';
2473;'En funcionamiento';
2474;'En funcionamiento';
2475;'En funcionamiento';
2476;'En funcionamiento';
2477;'En funcionamiento';
2478;'En funcionamiento';
2479;'En funcionamiento';
2480;'En funcionamiento';
2481;'En funcionamiento';
2482;'En funcionamiento';
2483;'En funcionamiento';
2484;'En funcionamiento';
2485;'En funcionamiento';
2486;'En funcionamiento';
2487;'En funcionamiento';
2488;'En funcionamiento';
2489;'En funcionamiento';
2490;'En ampliacion';
2491;'En mantenimiento';
2492;'En mantenimiento';
2493;'En funcionamiento';
2494;'En funcionamiento';
2495;'En funcionamiento';
2496;'En funcionamiento';
2497;'En funcionamiento';
2498;'En funcionamiento';
2499;'En funcionamiento';
2500;'En funcionamiento';
2501;'En funcionamiento';
2502;'En funcionamiento';
2503;'En funcionamiento';
2504;'En funcionamiento';
2505;'En funcionamiento';
2506;'En funcionamiento';
2507;'En funcionamiento';
2508;'En funcionamiento';
2509;'En funcionamiento';
2510;'En funcionamiento';
2511;'En funcionamiento';
2512;'En funcionamiento';
2513;'En mantenimiento';
2514;'En funcionamiento';
2515;'En funcionamiento';
2516;'En funcionamiento';
2517;'En funcionamiento';
2518;'En funcionamiento';
2519;'En funcionamiento';
2520;'En funcionamiento';
2521;'En funcionamiento';
2522;'En funcionamiento';
2523;'En funcionamiento';
2524;'En funcionamiento';
2525;'En funcionamiento';
2526;'En funcionamiento';
2527;'En funcionamiento';
2528;'En funcionamiento';
2529;'En funcionamiento';
2530;'En funcionamiento';
2531;'En funcionamiento';
2532;'En funcionamiento';
2533;'En funcionamiento';
2534;'En funcionamiento';
2535;'En funcionamiento';
2536;'En funcionamiento';
2537;'En funcionamiento';
2538;'En ampliacion';
2539;'En funcionamiento';
2540;'En funcionamiento';
2541;'En funcionamiento';
2542;'En funcionamiento';
2543;'En funcionamiento';
2544;'En funcionamiento';
2545;'En funcionamiento';
2546;'En funcionamiento';
2547;'En funcionamiento';
2548;'En funcionamiento';
2549;'En funcionamiento';
2550;'En funcionamiento';
2551;'En funcionamiento';
2552;'En funcionamiento';
2553;'En mantenimiento';
2554;'En funcionamiento';
2555;'En funcionamiento';
2556;'En mantenimiento';
2557;'En funcionamiento';
2558;'En funcionamiento';
2559;'En funcionamiento';
2560;'En funcionamiento';
2561;'En funcionamiento';
2562;'En funcionamiento';
2563;'En mantenimiento';
2564;'En funcionamiento';
2565;'En funcionamiento';
2566;'En funcionamiento';
2567;'En funcionamiento';
2568;'En funcionamiento';
2569;'En funcionamiento';
2570;'En funcionamiento';
2571;'En funcionamiento';
2572;'En funcionamiento';
2573;'En funcionamiento';
2574;'En funcionamiento';
2575;'En funcionamiento';
2576;'En funcionamiento';
2577;'En funcionamiento';
2578;'En funcionamiento';
2579;'En funcionamiento';
2580;'En funcionamiento';
2581;'En funcionamiento';
2582;'En funcionamiento';
2583;'En funcionamiento';
2584;'En funcionamiento';
2585;'En funcionamiento';
2586;'En funcionamiento';
2587;'En funcionamiento';
2588;'En funcionamiento';
2589;'En funcionamiento';
2590;'En funcionamiento';
2591;'En funcionamiento';
2592;'En funcionamiento';
2593;'En funcionamiento';
2594;'En funcionamiento';
2595;'En funcionamiento';
2596;'En funcionamiento';
2597;'En funcionamiento';
2598;'En funcionamiento';
2599;'En funcionamiento';
2600;'En funcionamiento';
2601;'En funcionamiento';
2602;'En mantenimiento';
2603;'En funcionamiento';
2604;'En mantenimiento';
2605;'En funcionamiento';
2606;'En funcionamiento';
2607;'En ampliacion';
2608;'En funcionamiento';
2609;'En ampliacion';
2610;'En funcionamiento';
2611;'En funcionamiento';
2612;'En funcionamiento';
2613;'En funcionamiento';
2614;'En funcionamiento';
2615;'En funcionamiento';
2616;'En funcionamiento';
2617;'En funcionamiento';
2618;'En funcionamiento';
2619;'En funcionamiento';
2620;'En funcionamiento';
2621;'En funcionamiento';
2622;'En funcionamiento';
2623;'En funcionamiento';
2624;'En funcionamiento';
2625;'En funcionamiento';
2626;'En funcionamiento';
2627;'En funcionamiento';
2628;'En funcionamiento';
2629;'En funcionamiento';
2630;'En funcionamiento';
2631;'En funcionamiento';
2632;'En funcionamiento';
2633;'En funcionamiento';
2634;'En funcionamiento';
2635;'En funcionamiento';
2636;'En funcionamiento';
2637;'En funcionamiento';
2638;'En funcionamiento';
2639;'En funcionamiento';
2640;'En funcionamiento';
2641;'En funcionamiento';
2642;'En funcionamiento';
2643;'En funcionamiento';
2644;'En funcionamiento';
2645;'En funcionamiento';
2646;'En funcionamiento';
2647;'En funcionamiento';
2648;'En ampliacion';
2649;'En funcionamiento';
2650;'En funcionamiento';
2651;'En funcionamiento';
2652;'En funcionamiento';
2653;'En funcionamiento';
2654;'En mantenimiento';
2655;'En funcionamiento';
2656;'En funcionamiento';
2657;'En funcionamiento';
2658;'En funcionamiento';
2659;'En funcionamiento';
2660;'En funcionamiento';
2661;'En funcionamiento';
2662;'En funcionamiento';
2663;'En funcionamiento';
2664;'En funcionamiento';
2665;'En funcionamiento';
2666;'En funcionamiento';
2667;'En funcionamiento';
2668;'En funcionamiento';
2669;'En funcionamiento';
2670;'En funcionamiento';
2671;'En funcionamiento';
2672;'En funcionamiento';
2673;'En funcionamiento';
2674;'En funcionamiento';
2675;'En funcionamiento';
2676;'En funcionamiento';
2677;'En funcionamiento';
2678;'En funcionamiento';
2679;'En funcionamiento';
2680;'En funcionamiento';
2681;'En funcionamiento';
2682;'En funcionamiento';
2683;'En funcionamiento';
2684;'En funcionamiento';
2685;'En funcionamiento';
2686;'En funcionamiento';
2687;'En funcionamiento';
2688;'En funcionamiento';
2689;'En funcionamiento';
2690;'En funcionamiento';
2691;'En funcionamiento';
2692;'En funcionamiento';
2693;'En funcionamiento';
2694;'En funcionamiento';
2695;'En funcionamiento';
2696;'En funcionamiento';
2697;'En funcionamiento';
2698;'En funcionamiento';
2699;'En funcionamiento';
2700;'En funcionamiento';
2701;'En funcionamiento';
2702;'En funcionamiento';
2703;'En mantenimiento';
2704;'En funcionamiento';
2705;'En funcionamiento';
2706;'En funcionamiento';
2707;'En funcionamiento';
2708;'En funcionamiento';
2709;'En funcionamiento';
2710;'En funcionamiento';
2711;'En funcionamiento';
2712;'En funcionamiento';
2713;'En funcionamiento';
2714;'En funcionamiento';
2715;'En funcionamiento';
2716;'En funcionamiento';
2717;'En funcionamiento';
2718;'En funcionamiento';
2719;'En mantenimiento';
2720;'En funcionamiento';
2721;'En funcionamiento';
2722;'En funcionamiento';
2723;'En funcionamiento';
2724;'En funcionamiento';
2725;'En funcionamiento';
2726;'En funcionamiento';
2727;'En funcionamiento';
2728;'En funcionamiento';
2729;'En funcionamiento';
2730;'En funcionamiento';
2731;'En funcionamiento';
2732;'En funcionamiento';
2733;'En funcionamiento';
2734;'En funcionamiento';
2735;'En funcionamiento';
2736;'En funcionamiento';
2737;'En mantenimiento';
2738;'En funcionamiento';
2739;'En funcionamiento';
2740;'En funcionamiento';
2741;'En funcionamiento';
2742;'En funcionamiento';
2743;'En funcionamiento';
2744;'En funcionamiento';
2745;'En funcionamiento';
2746;'En funcionamiento';
2747;'En funcionamiento';
2748;'En funcionamiento';
2749;'En funcionamiento';
2750;'En funcionamiento';
2751;'En funcionamiento';
2752;'En funcionamiento';
2753;'En funcionamiento';
2754;'En funcionamiento';
2755;'En funcionamiento';
2756;'En funcionamiento';
2757;'En funcionamiento';
2758;'En funcionamiento';
2759;'En funcionamiento';
2760;'En funcionamiento';
2761;'En funcionamiento';
2762;'En funcionamiento';
2763;'En funcionamiento';
2764;'En funcionamiento';
2765;'En funcionamiento';
2766;'En funcionamiento';
2767;'En funcionamiento';
2768;'En funcionamiento';
2769;'En funcionamiento';
2770;'En ampliacion';
2771;'En funcionamiento';
2772;'En funcionamiento';
2773;'En funcionamiento';
2774;'En funcionamiento';
2775;'En funcionamiento';
2776;'En funcionamiento';
2777;'En funcionamiento';
2778;'En funcionamiento';
2779;'En funcionamiento';
2780;'En funcionamiento';
2781;'En funcionamiento';
2782;'En funcionamiento';
2783;'En funcionamiento';
2784;'En funcionamiento';
2785;'En funcionamiento';
2786;'En funcionamiento';
2787;'En funcionamiento';
2788;'En funcionamiento';
2789;'En funcionamiento';
2790;'En funcionamiento';
2791;'En funcionamiento';
2792;'En funcionamiento';
2793;'En funcionamiento';
2794;'En funcionamiento';
2795;'En funcionamiento';
2796;'En funcionamiento';
2797;'En funcionamiento';
2798;'En funcionamiento';
2799;'En funcionamiento';
2800;'En mantenimiento';
2801;'En funcionamiento';
2802;'En funcionamiento';
2803;'En ampliacion';
2804;'En funcionamiento';
2805;'En funcionamiento';
2806;'En funcionamiento';
2807;'En funcionamiento';
2808;'En funcionamiento';
2809;'En funcionamiento';
2810;'En funcionamiento';
2811;'En mantenimiento';
2812;'En funcionamiento';
2813;'En funcionamiento';
2814;'En funcionamiento';
2815;'En funcionamiento';
2816;'En funcionamiento';
2817;'En funcionamiento';
2818;'En ampliacion';
2819;'En mantenimiento';
2820;'En funcionamiento';
2821;'En funcionamiento';
2822;'En mantenimiento';
2823;'En funcionamiento';
2824;'En mantenimiento';
2825;'En funcionamiento';
2826;'En funcionamiento';
2827;'En funcionamiento';
2828;'En funcionamiento';
2829;'En mantenimiento';
2830;'En funcionamiento';
2831;'En funcionamiento';
2832;'En funcionamiento';
2833;'En funcionamiento';
2834;'En funcionamiento';
2835;'En funcionamiento';
2836;'En funcionamiento';
2837;'En funcionamiento';
2838;'En funcionamiento';
2839;'En funcionamiento';
2840;'En funcionamiento';
2841;'En funcionamiento';
2842;'En funcionamiento';
2843;'En funcionamiento';
2844;'En funcionamiento';
2845;'En funcionamiento';
2846;'En mantenimiento';
2847;'En funcionamiento';
2848;'En funcionamiento';
2849;'En funcionamiento';
2850;'En funcionamiento';
2851;'En funcionamiento';
2852;'En funcionamiento';
2853;'En funcionamiento';
2854;'En funcionamiento';
2855;'En funcionamiento';
2856;'En funcionamiento';
2857;'En funcionamiento';
2858;'En funcionamiento';
2859;'En funcionamiento';
2860;'En funcionamiento';
2861;'En funcionamiento';
2862;'En funcionamiento';
2863;'En ampliacion';
2864;'En funcionamiento';
2865;'En funcionamiento';
2866;'En funcionamiento';
2867;'En funcionamiento';
2868;'En funcionamiento';
2869;'En funcionamiento';
2870;'En funcionamiento';
2871;'En funcionamiento';
2872;'En funcionamiento';
2873;'En funcionamiento';
2874;'En funcionamiento';
2875;'En mantenimiento';
2876;'En funcionamiento';
2877;'En funcionamiento';
2878;'En funcionamiento';
2879;'En funcionamiento';
2880;'En funcionamiento';
2881;'En funcionamiento';
2882;'En funcionamiento';
2883;'En funcionamiento';
2884;'En funcionamiento';
2885;'En funcionamiento';
2886;'En funcionamiento';
2887;'En funcionamiento';
2888;'En funcionamiento';
2889;'En funcionamiento';
2890;'En funcionamiento';
2891;'En funcionamiento';
2892;'En funcionamiento';
2893;'En funcionamiento';
2894;'En funcionamiento';
2895;'En funcionamiento';
2896;'En funcionamiento';
2897;'En funcionamiento';
2898;'En funcionamiento';
2899;'En funcionamiento';
2900;'En funcionamiento';
2901;'En mantenimiento';
2902;'En funcionamiento';
2903;'En funcionamiento';
2904;'En funcionamiento';
2905;'En funcionamiento';
2906;'En funcionamiento';
2907;'En funcionamiento';
2908;'En funcionamiento';
2909;'En funcionamiento';
2910;'En funcionamiento';
2911;'En funcionamiento';
2912;'En funcionamiento';
2913;'En funcionamiento';
2914;'En funcionamiento';
2915;'En funcionamiento';
2916;'En funcionamiento';
2917;'En funcionamiento';
2918;'En funcionamiento';
2919;'En funcionamiento';
2920;'En funcionamiento';
2921;'En funcionamiento';
2922;'En funcionamiento';
2923;'En funcionamiento';
2924;'En funcionamiento';
2925;'En funcionamiento';
2926;'En funcionamiento';
2927;'En funcionamiento';
2928;'En funcionamiento';
2929;'En funcionamiento';
2930;'En funcionamiento';
2931;'En funcionamiento';
2932;'En funcionamiento';
2933;'En funcionamiento';
2934;'En funcionamiento';
2935;'En funcionamiento';
2936;'En funcionamiento';
2937;'En ampliacion';
2938;'En funcionamiento';
2939;'En funcionamiento';
2940;'En funcionamiento';
2941;'En mantenimiento';
2942;'En funcionamiento';
2943;'En funcionamiento';
2944;'En funcionamiento';
2945;'En funcionamiento';
2946;'En funcionamiento';
2947;'En funcionamiento';
2948;'En funcionamiento';
2949;'En funcionamiento';
2950;'En funcionamiento';
2951;'En funcionamiento';
2952;'En funcionamiento';
2953;'En funcionamiento';
2954;'En funcionamiento';
2955;'En funcionamiento';
2956;'En funcionamiento';
2957;'En funcionamiento';
2958;'En funcionamiento';
2959;'En funcionamiento';
2960;'En funcionamiento';
2961;'En funcionamiento';
2962;'En funcionamiento';
2963;'En funcionamiento';
2964;'En funcionamiento';
2965;'En funcionamiento';
2966;'En funcionamiento';
2967;'En funcionamiento';
2968;'En funcionamiento';
2969;'En funcionamiento';
2970;'En funcionamiento';
2971;'En funcionamiento';
2972;'En funcionamiento';
2973;'En funcionamiento';
2974;'En funcionamiento';
2975;'En funcionamiento';
2976;'En funcionamiento';
2977;'En mantenimiento';
2978;'En funcionamiento';
2979;'En ampliacion';
2980;'En funcionamiento';
2981;'En funcionamiento';
2982;'En funcionamiento';
2983;'En funcionamiento';
2984;'En funcionamiento';
2985;'En funcionamiento';
2986;'En funcionamiento';
2987;'En funcionamiento';
2988;'En funcionamiento';
2989;'En funcionamiento';
2990;'En funcionamiento';
2991;'En mantenimiento';
2992;'En funcionamiento';
2993;'En funcionamiento';
2994;'En funcionamiento';
2995;'En funcionamiento';
2996;'En funcionamiento';
2997;'En funcionamiento';
2998;'En funcionamiento';
2999;'En funcionamiento';
3000;'En ampliacion';
3001;'En funcionamiento';
3002;'En funcionamiento';
3003;'En funcionamiento';
3004;'En funcionamiento';
3005;'En mantenimiento';
3006;'En funcionamiento';
3007;'En mantenimiento';
3008;'En funcionamiento';
3009;'En funcionamiento';
3010;'En funcionamiento';
3011;'En funcionamiento';
3012;'En funcionamiento';
3013;'En funcionamiento';
3014;'En funcionamiento';
3015;'En funcionamiento';
3016;'En funcionamiento';
3017;'En ampliacion';
3018;'En funcionamiento';
3019;'En funcionamiento';
3020;'En funcionamiento';
3021;'En funcionamiento';
3022;'En funcionamiento';
3023;'En funcionamiento';
3024;'En funcionamiento';
3025;'En funcionamiento';
3026;'En funcionamiento';
3027;'En funcionamiento';
3028;'En funcionamiento';
3029;'En funcionamiento';
3030;'En funcionamiento';
3031;'En funcionamiento';
3032;'En funcionamiento';
3033;'En funcionamiento';
3034;'En funcionamiento';
3035;'En funcionamiento';
3036;'En funcionamiento';
3037;'En funcionamiento';
3038;'En funcionamiento';
3039;'En funcionamiento';
3040;'En funcionamiento';
3041;'En ampliacion';
3042;'En funcionamiento';
3043;'En funcionamiento';
3044;'En funcionamiento';
3045;'En funcionamiento';
3046;'En funcionamiento';
3047;'En funcionamiento';
3048;'En mantenimiento';
3049;'En funcionamiento';
3050;'En funcionamiento';
3051;'En ampliacion';
3052;'En funcionamiento';
3053;'En funcionamiento';
3054;'En funcionamiento';
3055;'En funcionamiento';
3056;'En funcionamiento';
3057;'En funcionamiento';
3058;'En funcionamiento';
3059;'En funcionamiento';
3060;'En mantenimiento';
3061;'En funcionamiento';
3062;'En funcionamiento';
3063;'En funcionamiento';
3064;'En funcionamiento';
3065;'En funcionamiento';
3066;'En funcionamiento';
3067;'En funcionamiento';
3068;'En funcionamiento';
3069;'En funcionamiento';
3070;'En ampliacion';
3071;'En funcionamiento';
3072;'En ampliacion';
3073;'En funcionamiento';
3074;'En funcionamiento';
3075;'En funcionamiento';
3076;'En funcionamiento';
3077;'En funcionamiento';
3078;'En funcionamiento';
3079;'En mantenimiento';
3080;'En funcionamiento';
3081;'En mantenimiento';
3082;'En funcionamiento';
3083;'En funcionamiento';
3084;'En funcionamiento';
3085;'En funcionamiento';
3086;'En funcionamiento';
3087;'En funcionamiento';
3088;'En funcionamiento';
3089;'En funcionamiento';
3090;'En funcionamiento';
3091;'En funcionamiento';
3092;'En funcionamiento';
3093;'En funcionamiento';
3094;'En funcionamiento';
3095;'En funcionamiento';
3096;'En funcionamiento';
3097;'En funcionamiento';
3098;'En funcionamiento';
3099;'En funcionamiento';
3100;'En funcionamiento';
3101;'En funcionamiento';
3102;'En funcionamiento';
3103;'En funcionamiento';
3104;'En funcionamiento';
3105;'En funcionamiento';
3106;'En funcionamiento';
3107;'En funcionamiento';
3108;'En funcionamiento';
3109;'En funcionamiento';
3110;'En funcionamiento';
3111;'En funcionamiento';
3112;'En funcionamiento';
3113;'En funcionamiento';
3114;'En funcionamiento';
3115;'En funcionamiento';
3116;'En funcionamiento';
3117;'En funcionamiento';
3118;'En funcionamiento';
3119;'En funcionamiento';
3120;'En funcionamiento';
3121;'En funcionamiento';
3122;'En mantenimiento';
3123;'En funcionamiento';
3124;'En funcionamiento';
3125;'En funcionamiento';
3126;'En funcionamiento';
3127;'En funcionamiento';
3128;'En funcionamiento';
3129;'En funcionamiento';
3130;'En funcionamiento';
3131;'En mantenimiento';
3132;'En funcionamiento';
3133;'En funcionamiento';
3134;'En funcionamiento';
3135;'En funcionamiento';
3136;'En mantenimiento';
3137;'En ampliacion';
3138;'En funcionamiento';
3139;'En funcionamiento';
3140;'En funcionamiento';
3141;'En ampliacion';
3142;'En funcionamiento';
3143;'En funcionamiento';
3144;'En funcionamiento';
3145;'En funcionamiento';
3146;'En funcionamiento';
3147;'En funcionamiento';
3148;'En funcionamiento';
3149;'En mantenimiento';
3150;'En funcionamiento';
3151;'En funcionamiento';
3152;'En funcionamiento';
3153;'En funcionamiento';
3154;'En funcionamiento';
3155;'En funcionamiento';
3156;'En funcionamiento';
3157;'En funcionamiento';
3158;'En funcionamiento';
3159;'En funcionamiento';
3160;'En funcionamiento';
3161;'En funcionamiento';
3162;'En funcionamiento';
3163;'En funcionamiento';
3164;'En funcionamiento';
3165;'En funcionamiento';
3166;'En funcionamiento';
3167;'En funcionamiento';
3168;'En funcionamiento';
3169;'En funcionamiento';
3170;'En funcionamiento';
3171;'En funcionamiento';
3172;'En funcionamiento';
3173;'En mantenimiento';
3174;'En funcionamiento';
3175;'En funcionamiento';
3176;'En funcionamiento';
3177;'En funcionamiento';
3178;'En funcionamiento';
3179;'En funcionamiento';
3180;'En funcionamiento';
3181;'En funcionamiento';
3182;'En funcionamiento';
3183;'En funcionamiento';
3184;'En funcionamiento';
3185;'En funcionamiento';
3186;'En funcionamiento';
3187;'En ampliacion';
3188;'En funcionamiento';
3189;'En funcionamiento';
3190;'En funcionamiento';
3191;'En funcionamiento';
3192;'En funcionamiento';
3193;'En funcionamiento';
3194;'En funcionamiento';
3195;'En funcionamiento';
3196;'En funcionamiento';
3197;'En funcionamiento';
3198;'En funcionamiento';
3199;'En funcionamiento';
3200;'En mantenimiento';
3201;'En funcionamiento';
3202;'En funcionamiento';
3203;'En funcionamiento';
3204;'En funcionamiento';
3205;'En funcionamiento';
3206;'En funcionamiento';
3207;'En funcionamiento';
3208;'En funcionamiento';
3209;'En funcionamiento';
3210;'En funcionamiento';
3211;'En funcionamiento';
3212;'En ampliacion';
3213;'En funcionamiento';
3214;'En ampliacion';
3215;'En funcionamiento';
3216;'En funcionamiento';
3217;'En funcionamiento';
3218;'En funcionamiento';
3219;'En funcionamiento';
3220;'En funcionamiento';
3221;'En funcionamiento';
3222;'En funcionamiento';
3223;'En funcionamiento';
3224;'En funcionamiento';
3225;'En funcionamiento';
3226;'En funcionamiento';
3227;'En funcionamiento';
3228;'En funcionamiento';
3229;'En funcionamiento';
3230;'En funcionamiento';
3231;'En funcionamiento';
3232;'En funcionamiento';
3233;'En funcionamiento';
3234;'En funcionamiento';
3235;'En funcionamiento';
3236;'En funcionamiento';
3237;'En funcionamiento';
3238;'En funcionamiento';
3239;'En funcionamiento';
3240;'En funcionamiento';
3241;'En funcionamiento';
3242;'En funcionamiento';
3243;'En funcionamiento';
3244;'En funcionamiento';
3245;'En mantenimiento';
3246;'En funcionamiento';
3247;'En funcionamiento';
3248;'En funcionamiento';
3249;'En funcionamiento';
3250;'En funcionamiento';
3251;'En funcionamiento';
3252;'En funcionamiento';
3253;'En funcionamiento';
3254;'En funcionamiento';
3255;'En funcionamiento';
3256;'En funcionamiento';
3257;'En funcionamiento';
3258;'En funcionamiento';
3259;'En mantenimiento';
3260;'En ampliacion';
3261;'En funcionamiento';
3262;'En funcionamiento';
3263;'En funcionamiento';
3264;'En funcionamiento';
3265;'En funcionamiento';
3266;'En funcionamiento';
3267;'En funcionamiento';
3268;'En funcionamiento';
3269;'En funcionamiento';
3270;'En funcionamiento';
3271;'En funcionamiento';
3272;'En funcionamiento';
3273;'En funcionamiento';
3274;'En funcionamiento';
3275;'En mantenimiento';
3276;'En funcionamiento';
3277;'En ampliacion';
3278;'En funcionamiento';
3279;'En funcionamiento';
3280;'En funcionamiento';
3281;'En funcionamiento';
3282;'En funcionamiento';
3283;'En funcionamiento';
3284;'En ampliacion';
3285;'En funcionamiento';
3286;'En funcionamiento';
3287;'En funcionamiento';
3288;'En funcionamiento';
3289;'En funcionamiento';
3290;'En ampliacion';
3291;'En funcionamiento';
3292;'En funcionamiento';
3293;'En funcionamiento';
3294;'En funcionamiento';
3295;'En funcionamiento';
3296;'En funcionamiento';
3297;'En funcionamiento';
3298;'En funcionamiento';
3299;'En funcionamiento';
3300;'En funcionamiento';
3301;'En funcionamiento';
3302;'En funcionamiento';
3303;'En funcionamiento';
3304;'En funcionamiento';
3305;'En funcionamiento';
3306;'En mantenimiento';
3307;'En funcionamiento';
3308;'En funcionamiento';
3309;'En funcionamiento';
3310;'En funcionamiento';
3311;'En funcionamiento';
3312;'En funcionamiento';
3313;'En funcionamiento';
3314;'En funcionamiento';
